50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,13,3,2,13,7,5,1,2,4,4,5,4,4,26,16,12,5,22,75,6,47,35,15,30,1,5,26,20,31,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
69,68,69,69,68,69,69,69,69,69,68,69,68,69,68,68,68,69,68,68,68,68,68,68,68,69,69,68,68,68,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,11,1,7,2,1,1,4,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,4,1,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,1,1,2,6,2,1,2,3,1,2,1,11,14,6,1,2,13,22,11,8,30,23,3,9,36,9,10,1,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
68,69,69,69,69,69,69,69,69,69,69,69,69,68,68,69,69,69,69,68,68,69,68,68,69,68,68,68,69,69,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,1,1,1,1,1,2,2,1,1,3,1,1,2,2,6,5,7,5,3,2,12,3,7,9,3,7,3,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,68,69,69,69,69,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,1,1,2,4,3,4,2,6,6,4,2,4,5,13,11,3,3,2,4,21,1,7,1,3,2,2,8,4,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
69,69,69,69,69,69,69,69,69,68,68,69,69,69,69,68,68,69,68,69,69,68,69,69,69,69,69,69,68,68,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,2,1,1,2,1,2,3,1,2,2,3,1,3,8,3,7,5,5,8,3,7,4,1,7,2,6,,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,,
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,68,68,69,68,69,68,69,68,69,68,69,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,13,2,1,9,10,6,3,12,5,1,6,1,4,19,4,1,4,15,2,1,1,9,12,1,5,1,1,11,1,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
68,68,69,69,69,68,68,69,68,69,69,68,69,69,68,69,69,69,69,69,69,69,68,68,69,69,69,69,68,69,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,2,1,5,2,9,2,2,4,2,3,5,5,14,7,7,4,2,3,5,5,6,2,6,5,24,1,4,8,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
69,68,69,69,68,69,68,69,69,69,69,69,68,68,68,68,68,68,68,68,69,68,68,68,68,69,68,68,68,68,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,1,5,3,2,1,2,3,1,5,1,5,4,10,8,2,26,33,11,73,37,4,35,10,2,4,8,21,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
69,69,69,69,68,68,69,69,69,69,69,69,69,68,69,68,68,69,68,68,68,68,68,69,68,68,68,68,69,68,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,10,2,27,3,7,2,1,4,1,3,1,3,8,7,5,1,6,2,1,8,4,1,4,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
68,69,68,69,68,69,68,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,69,69,69,69,69,69,69,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9,5,3,12,11,17,6,9,3,5,2,1,1,1,1,2,4,1,4,5,6,8,1,4,3,2,3,9,1,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
69,68,68,68,69,68,68,68,68,69,68,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,12,6,6,42,33,8,12,7,14,1,1,11,6,1,7,3,3,3,5,2,6,4,8,4,2,2,4,5,2,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
68,68,68,68,68,68,68,68,68,68,69,68,68,68,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,1,1,6,3,1,1,2,1,6,2,3,1,8,5,4,4,9,18,1,2,1,7,1,4,3,4,5,1,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,2,1,1,3,2,2,2,2,1,4,1,1,3,4,1,4,7,9,3,2,3,2,1,3,5,9,9,7,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,1,2,7,2,2,13,4,1,1,5,1,4,8,1,3,5,4,1,1,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,68,68,69,69,69,68,69,69,69,69,69,69,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,1,2,1,15,6,10,4,3,6,7,1,1,2,5,1,4,1,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,31,32,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,69,69,69,69,68,68,68,69,69,68,69,69,69,69,69,69,69,69,69,68,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,2,2,4,1,1,1,1,1,1,2,1,1,1,3,1,5,1,1,1,1,1,1,1,1,1,3,1,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,3,4,3,1,1,1,1,1,1,1,1,1,1,2,9,1,1,1,1,15,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,1,1,1,1,1,2,1,3,1,5,4,1,4,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
68,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,5,2,9,4,4,4,7,3,1,1,2,3,1,3,3,2,4,1,3,5,1,22,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
68,69,68,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,1,7,9,2,1,3,2,1,1,1,2,1,1,1,3,1,1,1,1,3,1,1,2,22,1,3,3,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,45,27,5,49,10,28,14,8,10,4,6,13,3,34,24,16,54,22,10,22,26,7,31,10,35,10,6,19,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,,,,,,,,,,,,,,,,,,,,
68,68,68,68,69,68,68,68,68,68,68,69,68,68,69,68,68,68,68,68,68,68,68,69,68,68,68,68,69,68,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,1,3,1,2,4,1,1,5,3,2,4,3,3,10,15,6,1,22,12,21,1,2,18,2,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,68,68,68,69,69,68,69,69,69,69,69,69,69,69,69,69,68,69,68,69,69,68,69,69,68,68,69,69,69
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,4,1,9,1,4,1,5,3,2,1,4,1,4,6,4,15,4,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,35,36,43,46,48,49,50,51,52,53,54,55,56,57,58,,,,,,,,,,,,,,,,,,,
69,69,69,69,69,69,69,69,68,69,69,69,68,69,68,68,69,68,68,68,69,68,68,68,68,68,68,68,68,68,69,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,1,1,3,4,4,21,1,2,1,1,1,1,5,5,1,1,3,45,11,17,9,3,4,3,13,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,68,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,68,68,68,68,69,69,69,68,69,69,69,68,68,69,68,68,68,69,69,68,69,68,68,68,69,68,69,68,69,69,69
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,1,10,6,2,5,6,3,4,5,1,5,2,9,2,6,21,5,12,11,22,9,14,11,10,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,
69,69,69,69,69,69,69,68,68,69,68,69,69,68,69,69,69,68,68,69,68,68,68,68,68,69,68,68,68,69,69,69,68,68,68,68,69,68,68,68,68,68,69,69,68,68,68,68,69,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,13,2,1,2,1,1,14,1,4,1,4,1,11,5,3,26,1,7,4,5,4,1,1,2,3,8,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
68,68,69,69,69,69,69,68,69,69,69,69,69,68,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,1,1,4,3,7,1,1,1,1,5,1,1,4,6,3,2,4,2,1,1,1,6,4,5,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,14,16,1,17,10,3,24,6,1,1,1,1,1,12,1,2,5,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
68,68,68,69,68,68,69,68,68,69,69,69,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,1,3,16,4,3,2,2,2,1,3,1,4,17,4,1,8,11,28,1,5,4,4,1,1,4,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,68,69,68,68,69,69,69,69,69,69,69,69,69,68,69,69,68,69,68,69,69,69,69,69,69,69,69,69,68,69,69,69,69,69,69,68,69,69,69,69,69,69,68,69,69,69,69,69,69
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,3,1,9,2,16,12,4,8,1,5,1,2,6,18,1,4,42,1,1,1,2,1,2,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,,,,
69,68,69,69,69,69,68,68,69,68,69,69,69,69,69,68,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,68,68,68,69,68,68,68,68,69,69,68,69,68,69,68,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,1,1,3,4,2,2,1,2,6,7,4,3,8,2,22,17,12,5,4,6,5,25,2,3,4,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,69,69,69,69,69,68,68,69,69,69,69,68,69,69,69,69,69,69,68,69,69,69,69,68,69,69,69,69,69,69,69,69,69,68,69,68,68,69,68,69,68,69,69,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,3,18,31,3,1,1,2,1,6,4,10,7,10,2,8,6,2,10,13,3,24,15,10,9,2,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,68,68,68,69,69,69,69,69,68,68,68,69,69,68,68,68,68,68,68,69,68,68,68,69,69,68,68,68,68,69,69,69,69,69,68,69,69,69,68,69,69,69,68,69,69,68,68
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,1,1,6,3,8,1,3,3,1,4,1,13,4,16,13,5,19,2,1,1,1,1,1,2,13,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,68,69,69,69,69,69,69,68,69,68,68,69,68,69,69,69,69,69,69,69,68,69,69,68,69,68,68,68,68,69,69,69,69,69,68,68,69,68,68,68,68,68,69,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2,1,5,6,2,1,5,1,6,2,4,1,29,25,8,22,10,57,1,6,8,2,3,12,15,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,69,69,68,69,68,69,68,69,68,68,68,68,69,68,69,69,68,69,69,68,68,68,69,69,69,69,69,68,69,69,68,69,69,68,69,69,69,69,69,69,69,69,69,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,5,4,24,10,2,2,1,8,4,6,2,1,2,5,6,28,30,34,1,19,5,18,6,25,10,7,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,68,68,68,68,69,69,69,68,68,68,69,69,69,69,69,68,68,68,69,68,69,68,69,68,69,69,68,69,69,68,68,68,68,68,68,68,69,68,68,69,69,69,69,68,69,69,69,68
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,1,1,5,1,2,1,4,1,3,3,5,10,5,4,5,9,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,31,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,,,,,,,,,
69,69,69,69,69,69,69,69,69,69,68,69,68,68,69,69,68,68,68,69,68,69,69,69,69,69,68,69,69,68,68,69,69,68,69,69,69,69,68,69,68,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,1,1,5,2,1,1,1,2,2,2,1,6,4,1,4,8,5,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,43,44,48,49,50,51,52,53,,,,,,,,,,,,,,,,,,,,,,
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,68,69,69,69,69,69,68,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,12,1,1,1,4,8,1,9,8,1,1,2,1,4,1,1,1,2,1,3,1,1,1,1,2,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,68,69,69,69,69,68,69,68,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9,12,1,2,29,3,19,3,4,1,6,1,1,13,4,3,5,7,2,1,1,1,1,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,68,68,69,69,68,69,68,69,69,69,68,69,69,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,69,68,69,69,69,69,68,69,68,69,68,69,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,2,1,5,2,3,1,3,3,5,2,2,6,4,2,9,9,3,5,10,2,2,4,12,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,69,69,69,69,69,69,69,69,69,68,69,68,69,69,69,69,69,69,69,69,69,68,69,69,69,68,69,69,69,69,69,69,69,69,69,69,68,69,68,69,69,69,69,69,68,69,69,68,69
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,11,2,6,4,2,10,2,1,2,7,2,2,4,7,5,4,30,36,11,32,24,8,17,14,29,16,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
69,68,68,69,69,69,69,68,69,69,69,68,69,69,69,68,69,69,68,68,68,68,68,69,68,68,68,68,68,68,69,68,69,68,68,68,69,68,68,68,69,68,69,68,69,68,68,68,69,68
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,3,7,9,10,1,2,1,1,2,3,5,1,1,1,16,15,3,9,4,3,3,13,7,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
